no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
PEDAGOGIA	Licenciatura	Noturno	MA	Imperatriz	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE IMPERATRIZ	0	A	Ampla concorrência	20	20	731.52
PSICOLOGIA	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	845.54
QUÍMICA	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	5	5	751.18
QUÍMICA	Licenciatura	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	734.14
QUÍMICA INDUSTRIAL	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	15	15	766.13
SERVIÇO SOCIAL	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	761.74
TEATRO	Licenciatura	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	17	17	722.30
TURISMO	Bacharelado	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	COMPLEXO SANTA AMÉLIA	0	A	Ampla concorrência	20	20	715.94
ZOOTECNIA	Bacharelado	Integral	MA	Chapadinha	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE CHAPADINHA	0	A	Ampla concorrência	20	20	696.82
ADMINISTRAÇÃO	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	20	20	708.71
ADMINISTRAÇÃO	Bacharelado	Noturno	RJ	Macaé	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ICM- INSTITUTO DE CIÊNCIAS DA SOCIEDADE	0	A	Ampla concorrência	25	25	645.17
ADMINISTRAÇÃO	Bacharelado	Noturno	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICHS - INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS	0	A	Ampla concorrência	30	30	681.97
ADMINISTRAÇÃO PÚBLICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICHS - INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS	0	A	Ampla concorrência	21	21	667.56
ADMINISTRAÇÃO PÚBLICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS VALONGUINHO: FACULDADE DE ADM. C. CONTÁBEIS E TURISMO	0	A	Ampla concorrência	12	12	692.43
ANTROPOLOGIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	31	31	670.33
ARQUIVOLOGIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	20	20	655.47
ARTES	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	10	10	702.93
BIBLIOTECONOMIA E DOCUMENTAÇÃO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	20	20	634.73
BIOMEDICINA	Bacharelado	Integral	RJ	Nova Friburgo	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITARIO DE NOVA FRIBURGO	0	A	Ampla concorrência	15	15	720.32
BIOMEDICINA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO BIOMÉDICO	0	A	Ampla concorrência	15	15	730.75
CIÊNCIA AMBIENTAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	20	20	683.56
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	35	35	721.64
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	RJ	Rio das Ostras	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITÁRIO DE RIO DAS OSTRAS	0	A	Ampla concorrência	17	17	709.31
CIÊNCIAS ATUARIAIS	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	20	20	708.78
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	10	10	688.85
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	20	20	698.05
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS VALONGUINHO: FACULDADE DE ADM. C. CONTÁBEIS E TURISMO	0	A	Ampla concorrência	22	22	723.97
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	RJ	Macaé	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ICM- INSTITUTO DE CIÊNCIAS DA SOCIEDADE	0	A	Ampla concorrência	25	25	673.47
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICHS - INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS	0	A	Ampla concorrência	20	20	673.31
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	25	25	734.42
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	30	30	684.85
CIÊNCIAS ECONÔMICAS	Bacharelado	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	25	25	740.58
CIÊNCIAS NATURAIS	Licenciatura	Noturno	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	25	25	608.72
CIÊNCIAS SOCIAIS	Licenciatura	Noturno	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	17	17	632.07
CIÊNCIAS SOCIAIS	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	15	15	710.24
CIÊNCIAS SOCIAIS	Bacharelado	Noturno	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	15	15	645.96
CIÊNCIAS SOCIAIS	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	15	15	704.03
CINEMA E AUDIOVISUAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	18	18	766.74
CINEMA E AUDIOVISUAL	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	11	11	716.75
COMPUTAÇÃO	Licenciatura	Integral	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	25	25	609.72
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	13	13	730.49
DESENHO INDUSTRIAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	25	25	720.39
DIREITO	Bacharelado	Integral	RJ	Macaé	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ICM- INSTITUTO DE CIÊNCIAS DA SOCIEDADE	0	A	Ampla concorrência	25	25	735.71
DIREITO	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICHS - INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS	0	A	Ampla concorrência	20	20	772.21
DIREITO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FACULDADE DE DIREITO I	0	A	Ampla concorrência	27	27	737.00
DIREITO	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FACULDADE DE DIREITO I	0	A	Ampla concorrência	27	27	727.16
EDUCAÇÃO FÍSICA	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	16	16	664.62
ENFERMAGEM	Bacharelado	Integral	RJ	Rio das Ostras	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITÁRIO DE RIO DAS OSTRAS	0	A	Ampla concorrência	15	15	711.21
ENFERMAGEM	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ESCOLA DE ENFERMAGEM AURORA AFONSO DA COSTA	0	A	Ampla concorrência	28	28	712.01
ENGENHARIA AGRÍCOLA E AMBIENTAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	25	25	681.05
ENGENHARIA CIVIL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	722.04
ENGENHARIA DE AGRONEGÓCIOS	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	20	20	643.39
ENGENHARIA DE MATERIAIS	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	10	10	674.51
ENGENHARIA DE PETRÓLEO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	737.48
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	20	20	711.82
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	RJ	Rio das Ostras	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITÁRIO DE RIO DAS OSTRAS	0	A	Ampla concorrência	17	17	702.73
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	742.93
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	RJ	Petrópolis	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS PETRÓPOLIS	0	A	Ampla concorrência	25	25	705.68
ENGENHARIA DE RECURSOS HÍDRICOS E DO MEIO AMBIENTE	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	25	25	713.84
ENGENHARIA DE TELECOMUNICAÇÕES	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	705.17
ENGENHARIA ELÉTRICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	736.56
ENGENHARIA MECÂNICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	773.69
ENGENHARIA MECÂNICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	20	20	708.65
ENGENHARIA METALÚRGICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	12	12	683.01
ENGENHARIA QUÍMICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	25	25	725.97
ESTATÍSTICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	21	21	709.02
ESTUDOS DE MÍDIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	15	15	714.23
FARMÁCIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FACULDADE DE FARMÁCIA	0	A	Ampla concorrência	36	36	686.00
FILOSOFIA	Bacharelado	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	14	14	660.96
FILOSOFIA	Licenciatura	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	14	14	659.58
FÍSICA	Licenciatura	Noturno	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	25	25	566.81
FÍSICA	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	12	12	691.89
FÍSICA	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	17	17	683.15
FÍSICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	12	12	735.16
FÍSICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICEX - INSTITUTO DE CIÊNCIAS EXATAS	0	A	Ampla concorrência	20	20	662.39
FONOAUDIOLOGIA	Bacharelado	Integral	RJ	Nova Friburgo	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITARIO DE NOVA FRIBURGO	0	A	Ampla concorrência	17	17	690.65
GEOFISICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	21	21	680.94
GEOGRAFIA	Bacharelado	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	12	12	680.83
GEOGRAFIA	Licenciatura	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	12	12	686.63
GEOGRAFIA	Bacharelado	Vespertino	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	31	31	635.49
HISTÓRIA	Licenciatura	Noturno	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	10	10	681.42
HISTÓRIA	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	23	23	695.08
HISTÓRIA	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	2	2	712.43
HISTÓRIA	Bacharelado	Noturno	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	12	12	688.64
HISTÓRIA	Bacharelado	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	2	2	711.43
HISTÓRIA	Licenciatura	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	23	23	698.96
HOTELARIA	Tecnológico	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	25	25	661.98
INTERDISCIPLINAR EM EDUCAÇÃO NO CAMPO	Licenciatura	Integral	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	30	30	562.34
JORNALISMO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	13	13	735.25
LETRAS - GREGO	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	9	9	656.94
LETRAS - GREGO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	3	3	659.00
LETRAS - INGLÊS	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	17	17	695.64
LETRAS - LATIM	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	12	12	667.70
LETRAS - PORTUGUÊS	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	20	20	687.53
MATEMÁTICA	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	17	17	686.24
MATEMÁTICA	Bacharelado	Noturno	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	25	25	590.40
MATEMÁTICA	Bacharelado	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	10	10	727.07
MATEMÁTICA	Licenciatura	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	15	15	696.20
MATEMÁTICA	Licenciatura	Noturno	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	20	20	571.97
MATEMÁTICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICEX - INSTITUTO DE CIÊNCIAS EXATAS	0	A	Ampla concorrência	20	20	639.88
MEDICINA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FACULDADE DE MEDICINA	0	A	Ampla concorrência	45	45	788.24
MEDICINA VETERINÁRIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FACULDADE DE VETERINÁRIA	0	A	Ampla concorrência	30	30	744.09
NUTRIÇÃO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	20	20	698.13
ODONTOLOGIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	22	22	766.50
ODONTOLOGIA	Bacharelado	Integral	RJ	Nova Friburgo	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITARIO DE NOVA FRIBURGO	0	A	Ampla concorrência	20	20	731.05
PEDAGOGIA	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	40	40	668.60
PEDAGOGIA	Licenciatura	Noturno	RJ	Angra dos Reis	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE EDUCAÇÃO DE ANGRA DOS REIS	0	A	Ampla concorrência	20	20	603.10
PEDAGOGIA	Licenciatura	Noturno	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	25	25	617.36
POLÍTICAS PÚBLICAS	Bacharelado	Noturno	RJ	Angra dos Reis	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE EDUCAÇÃO DE ANGRA DOS REIS	0	A	Ampla concorrência	20	20	621.25
PROCESSOS GERENCIAIS	Tecnológico	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	25	25	680.58
PRODUÇÃO CULTURAL	Bacharelado	Integral	RJ	Rio das Ostras	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITÁRIO DE RIO DAS OSTRAS	0	A	Ampla concorrência	17	17	650.73
PRODUÇÃO CULTURAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	18	18	675.52
PSICOLOGIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	22	22	757.84
PSICOLOGIA	Bacharelado	Integral	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	27	27	730.79
PSICOLOGIA	Bacharelado	Integral	RJ	Rio das Ostras	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITÁRIO DE RIO DAS OSTRAS	0	A	Ampla concorrência	20	20	711.54
PSICOLOGIA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICHS - INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS	0	A	Ampla concorrência	20	20	717.23
QUÍMICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICEX - INSTITUTO DE CIÊNCIAS EXATAS	0	A	Ampla concorrência	15	15	666.99
QUÍMICA	Licenciatura	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICEX - INSTITUTO DE CIÊNCIAS EXATAS	0	A	Ampla concorrência	15	15	660.45
QUÍMICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	7	7	680.65
QUÍMICA	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	5	5	671.90
QUÍMICA	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	7	7	674.68
QUÍMICA INDUSTRIAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	10	10	681.68
