no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	25	25	789.77
CIÊNCIAS ECONÔMICAS	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	25	25	792.84
CIÊNCIAS IMOBILIÁRIAS	Bacharelado	Noturno	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	26	26	712.01
CIÊNCIAS SOCIAIS	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	768.10
COMUNICAÇÃO SOCIAL  - RADIALISMO	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	8	8	755.14
COMUNICAÇÃO SOCIAL - JORNALISMO	Bacharelado	Vespertino	MA	Imperatriz	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE IMPERATRIZ	0	A	Ampla concorrência	23	23	766.03
COMUNICAÇÃO SOCIAL - JORNALISMO	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	8	8	826.06
COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	8	8	781.49
DESIGN	Bacharelado	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	15	15	809.50
DIREITO	Bacharelado	Noturno	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	25	25	859.37
DIREITO	Bacharelado	Noturno	MA	Imperatriz	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE IMPERATRIZ	0	A	Ampla concorrência	20	20	848.95
DIREITO	Bacharelado	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	25	25	870.67
EDUCAÇÃO FÍSICA	Licenciatura	Noturno	MA	Pinheiro	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE PINHEIRO	0	A	Ampla concorrência	25	25	720.72
EDUCAÇÃO FÍSICA	Licenciatura	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	754.85
EDUCAÇÃO FÍSICA - ÊNFASE EM EDUCAÇÃO FÍSICA E SAÚDE	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	25	25	763.10
ENFERMAGEM	Bacharelado	Integral	MA	Imperatriz	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CENTRO DE CIÊNCIAS SOCIAIS, SAÚDE E TECNOLOGIA	0	A	Ampla concorrência	25	25	814.42
ENFERMAGEM	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	25	25	828.98
ENGENHARIA AGRÍCOLA	Bacharelado	Integral	MA	Chapadinha	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE CHAPADINHA	0	A	Ampla concorrência	12	12	724.99
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	MA	Imperatriz	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CENTRO DE CIÊNCIAS SOCIAIS, SAÚDE E TECNOLOGIA	0	A	Ampla concorrência	20	20	763.85
ENGENHARIA ELÉTRICA	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	832.01
ENGENHARIA QUÍMICA	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	15	15	818.04
FARMÁCIA	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	825.74
FILOSOFIA	Licenciatura	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	23	23	736.03
FÍSICA	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	5	5	811.87
FÍSICA	Licenciatura	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	15	15	755.66
GEOGRAFIA	Licenciatura	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	13	13	746.93
GEOGRAFIA	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	10	10	743.38
HISTÓRIA	Licenciatura	Noturno	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	23	23	787.44
HOTELARIA	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	COMPLEXO SANTA AMÉLIA	0	A	Ampla concorrência	20	20	717.72
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Noturno	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	60	60	768.12
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	60	60	801.48
INTERDISCIPLINAR EM ESTUDOS AFRICANOS E AFRO-BRASILEIROS	Licenciatura	Noturno	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	695.71
LETRAS - ESPANHOL	Licenciatura	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	10	10	771.96
LETRAS - FRANCÊS	Licenciatura	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	5	5	801.84
LETRAS - INGLÊS	Licenciatura	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	10	10	805.75
LETRAS - PORTUGUÊS	Licenciatura	Vespertino	MA	Bacabal	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE BACABAL	0	A	Ampla concorrência	25	25	712.94
MATEMÁTICA	Licenciatura	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	30	30	745.18
MEDICINA	Bacharelado	Integral	MA	Pinheiro	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE PINHEIRO	0	A	Ampla concorrência	25	25	913.44
MEDICINA	Bacharelado	Integral	MA	Imperatriz	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CENTRO DE CIÊNCIAS SOCIAIS, SAÚDE E TECNOLOGIA	0	A	Ampla concorrência	20	20	921.98
MEDICINA	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	25	25	929.28
NUTRIÇÃO	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	15	15	824.09
OCEANOGRAFIA	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	15	15	754.08
ODONTOLOGIA	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	18	18	874.03
PEDAGOGIA	Licenciatura	Noturno	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	735.10
PEDAGOGIA	Licenciatura	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	751.15
PEDAGOGIA	Licenciatura	Noturno	MA	Imperatriz	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE IMPERATRIZ	0	A	Ampla concorrência	20	20	732.94
PSICOLOGIA	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	850.18
QUÍMICA	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	5	5	779.11
QUÍMICA	Licenciatura	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	747.72
QUÍMICA INDUSTRIAL	Bacharelado	Vespertino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	15	15	768.53
SERVIÇO SOCIAL	Bacharelado	Integral	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	20	20	772.63
TEATRO	Licenciatura	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CIDADE UNIVERSITÁRIA	0	A	Ampla concorrência	17	17	713.95
TURISMO	Bacharelado	Matutino	MA	São Luís	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	COMPLEXO SANTA AMÉLIA	0	A	Ampla concorrência	20	20	730.75
ZOOTECNIA	Bacharelado	Integral	MA	Chapadinha	UFMA	UNIVERSIDADE FEDERAL DO MARANHÃO	CAMPUS DE CHAPADINHA	0	A	Ampla concorrência	20	20	703.54
ADMINISTRAÇÃO	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	20	20	717.88
ADMINISTRAÇÃO	Bacharelado	Noturno	RJ	Macaé	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ICM- INSTITUTO DE CIÊNCIAS DA SOCIEDADE	0	A	Ampla concorrência	25	25	645.79
ADMINISTRAÇÃO	Bacharelado	Noturno	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICHS - INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS	0	A	Ampla concorrência	30	30	691.98
ADMINISTRAÇÃO PÚBLICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICHS - INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS	0	A	Ampla concorrência	21	21	678.09
ADMINISTRAÇÃO PÚBLICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS VALONGUINHO: FACULDADE DE ADM. C. CONTÁBEIS E TURISMO	0	A	Ampla concorrência	12	12	701.19
ANTROPOLOGIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	31	31	678.14
ARQUIVOLOGIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	20	20	656.31
ARTES	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	10	10	704.91
BIBLIOTECONOMIA E DOCUMENTAÇÃO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	20	20	636.98
BIOMEDICINA	Bacharelado	Integral	RJ	Nova Friburgo	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITARIO DE NOVA FRIBURGO	0	A	Ampla concorrência	15	15	718.46
BIOMEDICINA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO BIOMÉDICO	0	A	Ampla concorrência	15	15	737.80
CIÊNCIA AMBIENTAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	20	20	688.04
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	35	35	730.16
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	RJ	Rio das Ostras	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITÁRIO DE RIO DAS OSTRAS	0	A	Ampla concorrência	17	17	719.75
CIÊNCIAS ATUARIAIS	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	20	20	717.20
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	10	10	691.15
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO VALONGUINHO	0	A	Ampla concorrência	20	20	712.34
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS VALONGUINHO: FACULDADE DE ADM. C. CONTÁBEIS E TURISMO	0	A	Ampla concorrência	22	22	728.96
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	RJ	Macaé	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ICM- INSTITUTO DE CIÊNCIAS DA SOCIEDADE	0	A	Ampla concorrência	25	25	679.81
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICHS - INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS	0	A	Ampla concorrência	20	20	676.71
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	25	25	735.45
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	30	30	697.97
CIÊNCIAS ECONÔMICAS	Bacharelado	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	25	25	747.24
CIÊNCIAS NATURAIS	Licenciatura	Noturno	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	25	25	608.31
CIÊNCIAS SOCIAIS	Licenciatura	Noturno	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	17	17	638.32
CIÊNCIAS SOCIAIS	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	15	15	713.98
CIÊNCIAS SOCIAIS	Bacharelado	Noturno	RJ	Campos dos Goytacazes	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE CIÊNCIAS DA SOCIEDADE E DESENVOLVIMENTO REGIONAL	0	A	Ampla concorrência	15	15	658.86
CIÊNCIAS SOCIAIS	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	15	15	704.03
CINEMA E AUDIOVISUAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	18	18	767.22
CINEMA E AUDIOVISUAL	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	11	11	721.08
COMPUTAÇÃO	Licenciatura	Integral	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	25	25	617.13
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	13	13	740.90
DESENHO INDUSTRIAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	25	25	720.39
DIREITO	Bacharelado	Integral	RJ	Macaé	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ICM- INSTITUTO DE CIÊNCIAS DA SOCIEDADE	0	A	Ampla concorrência	25	25	739.31
DIREITO	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICHS - INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS	0	A	Ampla concorrência	20	20	774.94
DIREITO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FACULDADE DE DIREITO I	0	A	Ampla concorrência	27	27	747.96
DIREITO	Bacharelado	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FACULDADE DE DIREITO I	0	A	Ampla concorrência	27	27	737.60
EDUCAÇÃO FÍSICA	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	16	16	668.70
ENFERMAGEM	Bacharelado	Integral	RJ	Rio das Ostras	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITÁRIO DE RIO DAS OSTRAS	0	A	Ampla concorrência	15	15	715.79
ENFERMAGEM	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	ESCOLA DE ENFERMAGEM AURORA AFONSO DA COSTA	0	A	Ampla concorrência	28	28	715.54
ENGENHARIA AGRÍCOLA E AMBIENTAL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	25	25	683.21
ENGENHARIA CIVIL	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	723.13
ENGENHARIA DE AGRONEGÓCIOS	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	20	20	664.23
ENGENHARIA DE MATERIAIS	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	10	10	682.19
ENGENHARIA DE PETRÓLEO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	744.37
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	20	20	713.62
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	RJ	Rio das Ostras	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITÁRIO DE RIO DAS OSTRAS	0	A	Ampla concorrência	17	17	707.67
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	752.34
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	RJ	Petrópolis	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS PETRÓPOLIS	0	A	Ampla concorrência	25	25	707.81
ENGENHARIA DE RECURSOS HÍDRICOS E DO MEIO AMBIENTE	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	25	25	714.62
ENGENHARIA DE TELECOMUNICAÇÕES	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	716.04
ENGENHARIA ELÉTRICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	742.16
ENGENHARIA MECÂNICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	22	22	787.84
ENGENHARIA MECÂNICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	20	20	713.71
ENGENHARIA METALÚRGICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS CENTRO: ESCOLA DE ENGENHARIA DE VOLTA REDONDA	0	A	Ampla concorrência	12	12	680.84
ENGENHARIA QUÍMICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	25	25	737.81
ESTATÍSTICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	21	21	711.71
ESTUDOS DE MÍDIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DE ARTES E COMUNICAÇÃO SOCIAL	0	A	Ampla concorrência	15	15	714.83
FARMÁCIA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	FACULDADE DE FARMÁCIA	0	A	Ampla concorrência	36	36	697.86
FILOSOFIA	Bacharelado	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	14	14	669.40
FILOSOFIA	Licenciatura	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DO GRAGOATÁ	0	A	Ampla concorrência	14	14	671.44
FÍSICA	Licenciatura	Noturno	RJ	Santo Antônio de Pádua	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	INSTITUTO DO NOROESTE FLUMINENSE DE EDUCAÇÃO SUPERIOR- INFES	0	A	Ampla concorrência	25	25	567.42
FÍSICA	Licenciatura	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	12	12	725.69
FÍSICA	Licenciatura	Noturno	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	17	17	703.74
FÍSICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	12	12	740.38
FÍSICA	Bacharelado	Integral	RJ	Volta Redonda	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS ATERRADO: ICEX - INSTITUTO DE CIÊNCIAS EXATAS	0	A	Ampla concorrência	20	20	679.73
FONOAUDIOLOGIA	Bacharelado	Integral	RJ	Nova Friburgo	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	POLO UNIVERSITARIO DE NOVA FRIBURGO	0	A	Ampla concorrência	17	17	693.67
GEOFISICA	Bacharelado	Integral	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	21	21	691.34
GEOGRAFIA	Bacharelado	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	12	12	684.23
GEOGRAFIA	Licenciatura	Matutino	RJ	Niterói	UFF	UNIVERSIDADE FEDERAL FLUMINENSE	CAMPUS DA PRAIA VERMELHA	0	A	Ampla concorrência	12	12	695.42
